Code,Item,Group,Region_Number,REGION_NAME,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
10,Durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,10,12,12,14,17,19,21,25,29,31,36,34,34,37,41,44,49,55,57,57,63,58,64,65,68,73,78,84,85,83,81,85,88,91,93,97,99,99,105,109,105,6
10,Durable Medical Products (Millions of Dollars),Region,5,Southeast,,985,1056,1112,1291,1534,1779,2062,2459,2941,3211,3795,3657,3806,3984,4301,4427,4910,5448,6066,6331,7485,7292,8518,8820,9695,10652,11696,12933,12567,12154,11753,11834,12520,12879,13361,13986,14511,14899,15585,16284,15627,7.2
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,65,69,72,82,97,111,127,148,173,184,212,199,204,208,219,221,237,255,297,325,399,405,492,493,515,546,586,620,609,603,584,583,612,636,649,679,703,718,747,784,758,6.4
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,25,27,29,33,38,43,49,56,66,71,84,82,86,87,91,92,98,104,123,135,168,172,214,210,217,230,242,245,242,239,229,234,257,265,276,286,298,302,315,329,316,6.5
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,311,335,351,410,488,571,665,801,999,1108,1359,1357,1428,1517,1646,1685,1885,2118,2315,2357,2772,2639,3018,3160,3630,4108,4563,5143,4894,4620,4541,4563,4786,4895,5125,5395,5591,5793,6089,6355,6104,7.7
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,111,119,126,148,173,202,234,277,325,353,402,377,383,406,441,466,516,570,634,659,772,753,883,919,1011,1132,1263,1364,1297,1270,1204,1229,1282,1335,1398,1472,1539,1585,1658,1728,1668,7
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,58,62,65,74,88,101,116,136,156,165,194,185,194,197,205,204,220,236,268,283,335,333,397,404,421,458,514,565,562,558,538,541,572,594,614,642,664,672,695,729,705,6.4
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,58,64,67,77,92,105,118,137,159,168,190,182,187,188,197,197,210,226,252,266,317,310,370,366,382,399,392,419,424,413,399,395,423,441,455,459,463,471,495,515,495,5.5
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,33,35,37,41,49,55,62,71,83,93,112,109,117,115,122,122,131,138,169,191,243,254,321,334,361,383,409,445,444,440,426,427,453,476,479,490,505,510,528,551,538,7.3
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,100,107,113,132,159,186,218,262,312,336,394,360,367,391,432,466,531,610,661,685,789,753,848,858,918,995,1115,1252,1254,1205,1123,1115,1210,1226,1270,1330,1386,1415,1472,1544,1474,7
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,42,45,47,56,67,79,94,113,139,156,182,175,183,193,206,216,234,262,296,313,372,372,449,478,522,565,627,695,681,664,635,642,686,712,741,779,816,836,869,912,869,7.9
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,68,72,76,87,107,121,141,169,190,202,239,225,231,239,264,264,302,323,374,400,477,474,559,602,648,704,752,850,836,832,810,823,880,913,933,977,1019,1039,1085,1136,1073,7.1
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,80,85,91,105,122,142,165,198,239,266,307,291,308,327,359,378,422,474,526,555,651,645,753,781,843,897,978,1061,1046,1028,991,1003,1066,1085,1113,1160,1205,1226,1278,1333,1270,7.2
10,Durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,35,36,38,46,54,63,75,90,102,107,122,116,118,117,120,118,125,132,151,161,189,182,214,216,228,237,254,274,279,283,273,278,293,301,308,316,322,333,352,367,356,6
10,Durable Medical Products (Millions of Dollars),Region,6,Southwest,,439,479,504,584,683,790,907,1055,1228,1320,1530,1459,1525,1608,1748,1825,1988,2195,2477,2575,3010,2929,3484,3584,3816,4109,4477,4849,4897,4648,4486,4604,4931,5147,5362,5443,5511,5694,5997,6287,5981,6.7
10,Durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,104,111,115,129,145,171,193,217,250,274,317,298,304,324,356,372,407,456,501,519,615,613,738,786,854,970,1092,1243,1186,1127,1061,1063,1125,1178,1215,1265,1324,1360,1424,1491,1444,6.8
10,Durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,30,32,34,41,49,58,68,82,96,101,113,105,107,114,126,135,152,172,192,201,242,235,276,280,297,318,350,381,384,380,365,367,383,389,407,421,436,437,459,483,465,7.1
10,Durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,45,50,54,63,75,85,97,111,127,136,157,147,152,160,176,183,202,226,249,257,294,282,328,319,320,323,332,340,358,332,321,330,359,386,403,392,378,389,407,427,404,5.6
10,Durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,260,286,302,351,414,475,550,644,755,809,944,909,961,1009,1090,1134,1227,1340,1535,1598,1858,1800,2142,2199,2344,2498,2703,2886,2969,2809,2739,2844,3065,3195,3338,3365,3373,3507,3707,3886,3668,6.8
10,Durable Medical Products (Millions of Dollars),Region,7,Rocky Mountains,,173,185,194,223,257,293,327,376,434,462,537,515,537,561,606,630,692,769,860,907,1080,1056,1234,1278,1379,1519,1697,1855,1816,1730,1649,1694,1824,1931,2021,2112,2183,2257,2392,2520,2411,6.8
10,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,74,80,85,100,119,138,160,190,220,232,268,256,266,273,290,299,328,360,409,439,531,518,605,624,671,730,808,870,849,804,766,790,848,907,961,993,1015,1059,1122,1183,1117,7
10,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,19,20,21,24,26,29,32,36,44,51,63,63,69,73,79,81,86,95,101,105,121,117,140,148,164,186,208,232,224,216,207,209,225,239,247,260,270,277,292,305,294,7.1
10,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,15,16,17,20,23,27,30,35,39,41,46,43,44,47,51,54,59,66,75,81,99,100,123,122,126,129,134,139,139,137,134,137,148,153,157,164,169,174,182,190,186,6.5
10,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,57,60,64,70,78,86,91,99,113,119,138,131,137,145,158,166,185,210,235,242,283,278,319,337,371,427,496,562,551,524,495,508,549,577,598,636,671,689,733,776,753,6.6
10,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,8,8,8,10,11,13,14,16,18,19,22,20,21,23,27,29,33,38,41,40,45,42,48,46,47,48,50,52,53,48,47,50,55,56,59,59,58,59,63,66,61,5.3
10,Durable Medical Products (Millions of Dollars),Region,8,Far West,,482,508,530,609,725,841,971,1140,1349,1466,1711,1648,1716,1790,1944,2016,2220,2447,2710,2820,3257,3220,3788,4011,4362,4765,5200,5691,5526,5338,5150,5225,5640,5877,6164,6563,6927,7119,7504,7938,7695,7.2
10,Durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,8,9,10,12,15,17,20,23,26,29,33,32,34,33,33,32,32,33,38,41,48,48,60,61,65,70,74,78,81,81,80,81,85,86,90,94,93,93,98,104,97,6.4
10,Durable Medical Products (Millions of Dollars),State,8,Far West,California,312,331,345,401,482,562,654,770,905,976,1126,1076,1114,1162,1264,1313,1445,1592,1743,1791,2035,1997,2328,2483,2707,2948,3205,3531,3410,3306,3209,3272,3542,3697,3879,4149,4395,4512,4750,5045,4913,7.1
10,Durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,17,18,19,22,26,30,34,40,48,52,62,61,64,70,81,88,102,117,126,127,141,133,151,159,174,194,214,232,230,229,217,217,229,237,246,259,273,280,289,304,294,7.3
10,Durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,19,20,20,23,27,31,36,43,53,59,75,76,81,87,102,111,133,151,173,184,217,216,256,283,318,357,401,464,429,404,390,389,410,420,438,469,489,506,530,550,526,8.6
10,Durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,40,41,43,45,52,59,64,73,87,98,120,119,127,132,142,145,160,176,200,212,260,269,328,335,359,397,443,463,457,443,422,425,456,476,499,532,559,576,609,639,619,7.1
10,Durable Medical Products (Millions of Dollars),State,8,Far West,Washington,84,89,93,106,123,141,162,191,230,251,295,285,297,305,323,327,348,378,430,465,556,556,665,690,738,799,864,925,918,874,832,839,918,960,1011,1060,1118,1153,1228,1298,1245,7
11,Other Non-durable Medical Products (Millions of Dollars),United States,0,United States,,7124,8131,8996,10058,11184,12195,13384,14745,15698,17006,18488,19234,19072,19441,19793,20363,21069,21594,22521,24139,25195,26061,27905,30338,32724,35510,38666,41740,45309,47642,51820,56565,61213,63181,65516,69270,71876,74512,77493,81100,85749,6.4
11,Other Non-durable Medical Products (Millions of Dollars),Region,1,New England,,348,388,427,486,552,611,688,781,856,929,987,1016,1006,1015,1022,1045,1072,1094,1113,1176,1225,1245,1286,1368,1455,1541,1661,1775,1940,2081,2268,2432,2588,2746,2940,3228,3488,3714,3856,4029,4266,6.5
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,89,100,108,123,141,157,178,205,221,239,250,252,249,248,244,247,249,253,269,295,316,337,360,376,398,423,455,492,538,566,603,626,643,688,755,834,916,987,1022,1068,1101,6.5
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Maine,23,26,28,32,36,39,45,51,56,63,69,72,71,72,73,75,77,79,78,80,79,79,82,92,100,107,116,125,146,169,193,220,247,253,261,275,287,296,307,322,345,7
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,171,191,212,239,271,297,330,369,407,439,470,486,482,490,500,516,535,549,547,573,593,590,595,625,657,689,737,776,846,909,996,1074,1152,1231,1319,1467,1588,1695,1765,1843,1979,6.3
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,28,31,35,40,46,52,59,69,76,83,87,92,92,92,95,98,101,105,110,116,124,126,132,147,164,181,204,224,236,247,263,277,292,311,333,364,399,428,445,465,486,7.4
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,24,27,30,35,40,46,53,62,67,74,78,79,77,77,75,76,76,76,75,77,76,76,79,86,91,94,99,104,114,124,140,154,169,179,190,206,218,231,237,249,268,6.2
11,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Vermont,13,14,15,17,18,20,23,26,28,31,34,35,35,35,34,33,33,32,33,35,36,37,39,43,45,47,51,54,61,66,72,80,86,85,83,82,80,77,79,83,88,5
11,Other Non-durable Medical Products (Millions of Dollars),Region,2,Mideast,,1241,1413,1585,1781,1982,2170,2409,2688,2871,3083,3315,3365,3278,3350,3401,3521,3660,3777,3942,4274,4515,4715,5077,5441,5808,6181,6646,7200,7694,8124,8734,9382,9979,10932,11899,13281,14658,16067,16641,17489,18533,7
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,22,26,29,32,35,39,42,47,49,53,56,58,55,54,53,53,54,53,57,61,65,70,75,78,81,83,86,89,100,118,135,162,183,198,212,235,253,273,282,293,306,6.7
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,24,27,30,33,37,40,43,47,50,52,54,55,52,51,48,45,44,42,41,41,40,39,38,39,41,43,44,46,52,59,68,78,87,96,108,126,142,154,157,163,170,5
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,141,162,185,209,236,263,297,337,360,385,412,423,407,411,413,416,421,425,457,505,543,580,647,694,739,781,816,848,893,927,964,1006,1021,1104,1191,1333,1476,1591,1629,1696,1792,6.6
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,230,259,286,324,363,398,443,499,547,596,649,673,680,698,712,747,783,818,842,893,943,962,1019,1090,1157,1224,1324,1425,1526,1597,1705,1820,1924,2121,2330,2613,2888,3143,3255,3416,3647,7.2
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New York,491,557,624,710,797,876,977,1092,1162,1241,1337,1323,1278,1283,1280,1311,1343,1366,1406,1518,1579,1626,1703,1843,1997,2167,2407,2695,2929,3177,3503,3857,4229,4681,5129,5769,6433,7241,7494,7914,8330,7.3
11,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,332,382,431,473,515,556,606,668,704,755,807,833,805,853,894,949,1014,1072,1140,1256,1345,1438,1594,1697,1794,1883,1969,2097,2194,2246,2359,2459,2535,2733,2929,3206,3466,3666,3824,4007,4288,6.6
11,Other Non-durable Medical Products (Millions of Dollars),Region,3,Great Lakes,,1232,1354,1448,1595,1774,1920,2097,2292,2396,2563,2740,2791,2750,2861,2997,3130,3280,3408,3508,3710,3799,3864,4086,4432,4730,5049,5425,5837,6374,6756,7379,8142,8846,8927,8936,9193,9238,9223,9578,9969,10601,5.5
11,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,342,385,420,453,498,527,569,619,656,701,760,777,778,794,817,849,887,912,934,986,1017,1038,1094,1172,1246,1335,1448,1573,1676,1721,1833,1961,2085,2273,2438,2669,2826,2986,3122,3246,3473,6
11,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,162,175,181,197,220,235,256,281,296,323,348,360,361,370,379,383,392,396,407,422,425,422,439,482,524,567,621,671,758,829,933,1054,1171,1175,1163,1181,1184,1173,1218,1267,1335,5.4
11,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,288,304,315,351,391,432,476,514,532,565,594,599,579,605,640,669,696,717,744,803,832,845,892,977,1044,1114,1179,1264,1413,1522,1722,1958,2190,2120,2046,2044,1986,1892,1952,2034,2186,5.2
11,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,325,363,395,442,497,543,595,656,679,718,761,765,741,791,850,909,973,1042,1072,1129,1149,1171,1248,1353,1436,1520,1623,1735,1868,1964,2101,2293,2437,2370,2277,2237,2155,2064,2132,2219,2354,5.1
11,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,116,127,137,152,169,183,201,222,233,256,277,290,291,301,312,320,332,342,352,370,376,388,413,448,479,512,553,594,659,720,789,876,963,989,1012,1063,1087,1109,1153,1202,1252,6.1
11,Other Non-durable Medical Products (Millions of Dollars),Region,4,Plains,,469,538,594,646,720,767,825,897,937,1018,1109,1161,1164,1173,1211,1232,1289,1303,1393,1525,1629,1730,1916,2060,2177,2282,2419,2589,2835,2958,3155,3428,3672,3638,3576,3575,3502,3417,3547,3698,3889,5.4
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,71,80,84,91,103,111,120,133,137,152,166,172,174,170,178,179,189,190,190,195,198,198,209,225,249,264,285,314,358,388,430,490,544,529,502,489,464,437,457,477,508,5
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,69,80,91,98,107,114,123,133,133,137,144,144,139,147,153,160,171,181,194,213,226,241,265,284,295,317,352,384,427,438,456,494,526,520,495,478,457,439,457,482,505,5.1
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,112,128,145,158,179,192,208,228,241,268,295,310,314,308,311,312,319,316,347,386,419,449,499,535,565,583,606,640,686,702,751,810,867,869,876,899,899,898,930,964,1008,5.7
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,146,165,181,197,214,227,242,258,274,300,326,348,350,359,371,382,396,406,443,500,550,601,687,732,768,798,839,879,949,990,1034,1082,1138,1106,1065,1048,1025,977,1007,1052,1105,5.2
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,42,49,54,58,64,67,70,75,80,87,97,102,102,103,106,109,115,114,115,120,120,121,126,143,155,167,180,202,228,248,278,324,350,350,353,359,346,339,351,366,389,5.7
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,15,18,21,24,27,29,32,35,36,37,41,42,44,44,47,47,52,50,54,57,61,63,69,76,77,81,84,92,102,103,112,121,138,143,153,153,152,155,162,168,175,6.4
11,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,15,17,19,21,25,27,30,35,35,37,41,42,42,42,44,44,47,46,49,53,55,57,60,66,68,70,71,77,85,88,96,106,109,120,132,147,160,173,182,188,200,6.7
11,Other Non-durable Medical Products (Millions of Dollars),Region,5,Southeast,,1590,1807,1970,2233,2511,2764,3066,3417,3653,3978,4323,4539,4516,4601,4669,4783,4896,4960,5258,5701,5993,6312,6916,7575,8269,9097,9914,10670,11440,12003,13063,14129,15194,15495,16019,16908,17469,18042,18715,19480,20524,6.6
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,98,108,116,131,146,161,178,198,216,244,273,299,308,312,317,323,326,327,354,391,413,444,500,551,604,659,715,771,800,821,854,873,883,903,909,948,963,977,1009,1054,1120,6.3
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,59,66,69,77,88,96,106,116,124,135,148,159,163,163,163,164,164,161,167,177,180,189,203,234,263,295,330,372,411,447,490,545,611,579,556,537,513,483,499,519,548,5.7
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,356,417,461,534,600,670,753,849,918,1023,1116,1165,1144,1229,1301,1410,1518,1607,1709,1851,1961,2073,2278,2538,2842,3221,3584,3853,3964,3972,4320,4589,4797,4813,4982,5249,5371,5539,5778,6006,6336,7.5
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,170,192,211,242,276,307,347,389,411,438,472,489,484,483,484,488,493,487,521,569,597,624,676,732,783,848,913,972,961,960,961,988,978,1099,1251,1449,1640,1848,1919,1992,2112,6.5
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,98,111,122,135,155,168,183,204,215,227,242,251,246,246,246,247,251,252,261,278,290,298,320,352,386,423,462,502,567,628,701,779,855,856,855,874,868,855,878,917,974,5.9
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,137,161,179,199,218,236,249,265,272,287,312,326,320,314,310,303,295,286,294,310,318,341,371,391,405,436,455,497,578,636,720,795,893,939,981,1012,1028,1058,1105,1146,1209,5.6
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,63,72,78,87,98,106,116,130,135,145,154,160,158,159,160,159,158,156,163,175,180,192,208,228,245,268,284,309,352,392,442,493,547,560,553,558,561,556,572,595,637,5.9
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,166,185,198,225,256,281,314,351,378,412,446,467,471,470,464,463,462,458,502,566,613,658,738,776,825,875,930,986,1152,1263,1392,1553,1785,1807,1880,1999,2086,2155,2225,2324,2436,6.9
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,91,99,103,117,131,142,157,175,189,208,231,245,244,242,240,239,240,237,249,269,280,290,315,334,352,375,402,428,495,555,633,728,833,865,907,973,1023,1062,1096,1146,1198,6.7
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,129,147,163,181,203,220,243,272,289,310,335,352,355,361,364,371,373,373,416,462,496,529,598,660,719,780,850,920,980,1037,1112,1189,1260,1266,1261,1301,1315,1318,1365,1424,1477,6.3
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,172,191,207,234,264,292,328,369,402,441,479,506,505,509,510,511,514,518,520,547,551,554,575,639,697,763,825,887,974,1052,1158,1274,1386,1445,1525,1648,1748,1838,1900,1974,2066,6.4
11,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,52,58,63,70,77,84,91,99,103,108,116,119,118,114,110,105,102,98,101,108,113,121,134,141,146,155,165,173,206,241,279,323,365,362,359,360,353,353,371,384,410,5.3
11,Other Non-durable Medical Products (Millions of Dollars),Region,6,Southwest,,746,887,1007,1132,1259,1391,1497,1607,1687,1818,1999,2110,2119,2198,2265,2362,2476,2591,2662,2774,2837,2909,3036,3408,3778,4333,4973,5546,6125,6197,6639,7211,7696,7830,8007,8029,7885,8028,8397,8766,9138,6.5
11,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,107,128,144,163,182,202,225,248,264,284,304,322,319,339,365,392,419,444,455,472,477,477,500,560,628,718,814,884,952,996,1072,1173,1278,1305,1323,1367,1400,1421,1476,1540,1637,7
11,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,38,45,52,59,65,71,76,83,89,100,113,126,131,143,155,169,181,191,203,219,237,261,295,310,322,337,352,365,381,385,392,397,392,362,345,329,310,285,296,311,329,5.5
11,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,98,112,124,135,149,161,172,182,187,199,214,221,218,216,214,213,215,214,219,229,238,250,267,297,330,374,427,458,535,543,597,664,734,762,771,736,683,682,708,739,769,5.3
11,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,502,602,687,775,863,956,1023,1095,1148,1235,1368,1442,1452,1499,1531,1589,1661,1742,1785,1854,1885,1921,1974,2242,2499,2903,3381,3840,4259,4272,4578,4977,5292,5401,5567,5597,5492,5641,5916,6177,6404,6.6
11,Other Non-durable Medical Products (Millions of Dollars),Region,7,Rocky Mountains,,214,257,298,333,364,390,420,452,470,508,555,591,595,618,630,652,674,688,733,801,851,892,962,1034,1105,1212,1340,1462,1603,1677,1821,2030,2235,2269,2291,2340,2330,2344,2466,2589,2721,6.6
11,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,96,117,137,155,170,183,196,211,224,247,272,295,303,307,307,311,314,313,335,368,393,407,426,458,487,537,592,649,703,727,784,873,952,981,1005,1019,1003,1016,1068,1122,1164,6.4
11,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,30,34,38,43,46,49,51,55,57,62,66,68,68,71,72,74,75,74,76,81,83,84,89,100,112,126,144,161,172,181,196,213,232,231,226,228,224,220,230,240,254,5.5
11,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,25,30,34,38,41,43,47,51,53,59,64,69,69,71,69,69,68,67,67,67,66,66,69,76,82,89,96,103,118,130,148,169,191,185,179,178,172,169,175,183,196,5.3
11,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,48,58,68,76,83,90,97,105,108,113,123,130,128,141,154,170,189,205,225,254,277,303,344,363,383,416,456,492,541,566,608,673,741,758,768,809,835,847,895,943,1005,7.9
11,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,15,18,21,22,23,25,28,30,28,28,29,29,27,28,28,28,28,29,29,31,32,32,34,37,40,45,53,57,69,73,85,101,120,114,113,107,96,91,97,100,102,4.9
11,Other Non-durable Medical Products (Millions of Dollars),Region,8,Far West,,1285,1487,1667,1852,2022,2182,2383,2612,2828,3109,3460,3660,3644,3625,3597,3636,3721,3772,3912,4177,4346,4395,4625,5018,5402,5815,6287,6661,7297,7845,8760,9811,11004,11344,11848,12716,13305,13675,14294,15080,16078,6.5
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,19,22,27,32,35,39,42,44,45,50,55,58,58,58,57,56,55,55,54,55,55,56,60,62,63,66,68,71,79,83,89,94,96,94,95,96,92,89,93,98,101,4.3
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,California,923,1071,1201,1330,1458,1572,1713,1878,2044,2243,2498,2636,2622,2561,2496,2489,2513,2514,2609,2789,2919,2942,3079,3363,3628,3914,4248,4505,5004,5489,6261,7152,8161,8434,8809,9468,9902,10136,10588,11203,11982,6.6
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,50,57,65,77,85,94,106,120,124,132,141,142,135,136,133,132,127,126,126,134,138,144,160,174,190,208,225,241,259,274,287,303,316,346,379,424,468,506,519,542,577,6.3
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,39,44,48,52,56,60,65,72,83,98,116,132,141,155,173,193,217,238,271,312,346,379,428,467,516,579,620,644,658,668,717,757,801,757,735,742,717,696,725,748,785,7.8
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,106,119,128,140,149,155,166,177,191,213,237,253,254,271,287,307,329,344,343,352,355,351,362,372,379,388,406,411,449,471,504,546,591,609,636,684,717,742,778,813,866,5.4
11,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Washington,148,174,198,222,241,262,291,321,340,373,413,438,434,444,450,460,479,496,509,534,532,521,537,579,626,660,721,789,848,861,903,959,1038,1105,1195,1303,1410,1507,1593,1676,1766,6.4
